Product_ID,Category,Size,Color,Price,Rating,Launch_Date,Trending_Score,Weather,Event_Type,Url_Image,Type
PROD3453,Shirt,M,White,2682393.4,4.84,2024-02-17,0.13,Snowy,Wedding,image/PROD3453.jpg,upper_body
PROD2728,Skirt,L,Black,2217343.43,3.18,2022-08-14,0.35,Snowy,Wedding,image/PROD2728.jpg,lower_body
PROD1667,Dress,XXL,Green,2354215.91,3.67,2021-12-30,0.12,Rainy,Casual Hangout,image/PROD1667.jpg,upper_body
PROD5027,Jacket,XL,Red,807849.32,3.16,2021-12-21,0.85,Cloudy,Vacation,image/PROD5027.jpg,upper_body
PROD1074,Coat,XL,Black,2598620.84,4.83,2022-11-17,0.42,Snowy,Business Meeting,image/PROD1074.jpg,upper_body
PROD5635,Coat,XXL,Black,1896553.36,4.65,2024-02-03,0.39,Snowy,Sports Event,image/PROD5635.jpg,upper_body
PROD3179,Coat,L,Black,1089714.53,3.56,2020-10-24,0.66,Sunny,Business Meeting,image/PROD3179.jpg,upper_body
PROD3224,Skirt,L,White,806761.43,4.8,2021-12-30,0.72,Sunny,Casual Hangout,image/PROD3224.jpg,lower_body
PROD2608,Dress,L,Black,2241283.92,4.49,2021-01-15,0.82,Sunny,Sports Event,image/PROD2608.jpg,upper_body
PROD4483,Suit,M,Red,1280366.47,4.61,2020-05-08,0.18,Cloudy,Casual Hangout,image/PROD4483.jpg,upper_body
PROD4932,Skirt,L,White,2849706.96,4.18,2021-02-19,0.89,Snowy,Vacation,image/PROD4932.jpg,lower_body
PROD2551,Skirt,M,Green,2691572.12,3.08,2021-01-25,0.14,Snowy,Vacation,image/PROD2551.jpg,lower_body
PROD3437,Suit,M,White,2644709.84,3.8,2024-07-06,0.28,Cloudy,Wedding,image/PROD3437.jpg,upper_body
PROD3004,Shirt,XL,Blue,1255207.0,3.48,2021-02-02,0.76,Sunny,Business Meeting,image/PROD3004.jpg,upper_body
PROD3599,Suit,XXL,White,345896.07,4.09,2023-01-12,0.31,Sunny,Casual Hangout,image/PROD3599.jpg,upper_body
PROD5920,Dress,S,Blue,2125058.35,3.5,2022-07-01,0.58,Sunny,Business Meeting,image/PROD5920.jpg,upper_body
PROD1244,Dress,M,Green,2563692.01,4.21,2024-08-17,0.4,Snowy,Wedding,image/PROD1244.jpg,upper_body
PROD5184,Shirt,XL,White,933422.76,4.26,2021-12-16,0.26,Cloudy,Vacation,image/PROD5184.jpg,upper_body
PROD2669,Suit,XXL,Red,169089.98,3.29,2021-12-01,0.52,Sunny,Vacation,image/PROD2669.jpg,upper_body
PROD2743,Skirt,M,White,2398969.52,4.89,2020-10-02,0.08,Sunny,Casual Hangout,image/PROD2743.jpg,lower_body
PROD4256,Jacket,XL,White,701337.09,3.71,2022-05-09,0.38,Sunny,Vacation,image/PROD4256.jpg,upper_body
PROD5329,Coat,XXL,Yellow,1074061.48,3.98,2024-10-06,0.62,Cloudy,Wedding,image/PROD5329.jpg,upper_body
PROD5472,Dress,XXL,Green,2347059.23,4.38,2024-02-07,0.55,Sunny,Business Meeting,image/PROD5472.jpg,upper_body
PROD4511,Dress,XXL,Black,496830.07,4.34,2024-10-17,0.52,Snowy,Sports Event,image/PROD4511.jpg,upper_body
PROD4807,Suit,XL,Blue,1030543.82,3.87,2023-07-04,0.03,Sunny,Wedding,image/PROD4807.jpg,upper_body
PROD3694,Dress,M,White,366709.1,3.13,2022-08-11,0.23,Cloudy,Vacation,image/PROD3694.jpg,upper_body
PROD3800,Suit,S,Yellow,2646591.72,3.76,2024-09-13,0.87,Snowy,Vacation,image/PROD3800.jpg,upper_body
PROD2258,Dress,XL,Blue,2978473.96,4.81,2023-09-17,0.22,Rainy,Wedding,image/PROD2258.jpg,upper_body
PROD1349,Coat,S,Green,1482477.68,4.02,2021-04-30,0.08,Cloudy,Business Meeting,image/PROD1349.jpg,upper_body
PROD1858,Suit,S,Green,2436554.33,3.29,2023-11-29,0.23,Rainy,Sports Event,image/PROD1858.jpg,upper_body
PROD2105,Dress,L,Green,1522865.46,3.07,2023-03-18,0.42,Snowy,Casual Hangout,image/PROD2105.jpg,upper_body
PROD5626,Shirt,XXL,Yellow,114069.49,4.3,2024-07-04,0.12,Snowy,Business Meeting,image/PROD5626.jpg,upper_body
PROD3406,Suit,XL,White,276980.78,3.79,2023-04-22,0.26,Cloudy,Casual Hangout,image/PROD3406.jpg,upper_body
PROD2879,Jacket,S,Black,2878114.23,3.55,2020-02-21,0.67,Snowy,Casual Hangout,image/PROD2879.jpg,upper_body
PROD1334,Skirt,L,Blue,755542.38,3.53,2023-03-15,0.21,Rainy,Vacation,image/PROD1334.jpg,lower_body
PROD1711,Shirt,S,Red,2166727.94,4.86,2021-12-05,0.87,Cloudy,Vacation,image/PROD1711.jpg,upper_body
PROD4777,Coat,XL,Green,932369.11,3.56,2024-06-16,1.0,Snowy,Sports Event,image/PROD4777.jpg,upper_body
PROD5562,Dress,M,Green,2151808.82,3.88,2020-03-09,0.09,Cloudy,Vacation,image/PROD5562.jpg,upper_body
PROD5198,Skirt,L,White,1126772.91,3.43,2020-07-08,0.06,Cloudy,Business Meeting,image/PROD5198.jpg,lower_body
PROD4175,Coat,XL,White,2804041.14,3.47,2023-01-18,0.98,Rainy,Wedding,image/PROD4175.jpg,upper_body
PROD1645,Dress,L,Yellow,2027635.49,3.88,2020-12-16,0.93,Rainy,Business Meeting,image/PROD1645.jpg,upper_body
PROD2806,Coat,M,Blue,1401642.79,4.38,2021-07-31,0.96,Sunny,Business Meeting,image/PROD2806.jpg,upper_body
PROD1842,Dress,XL,Blue,570063.48,4.84,2024-01-12,0.03,Rainy,Sports Event,image/PROD1842.jpg,upper_body
PROD4478,Shirt,S,Black,861903.23,4.98,2021-07-04,0.2,Snowy,Casual Hangout,image/PROD4478.jpg,upper_body
PROD2230,Shirt,XL,Blue,1639585.61,3.63,2023-04-03,0.89,Sunny,Business Meeting,image/PROD2230.jpg,upper_body
PROD3638,Dress,M,Red,1940683.78,4.29,2022-01-20,0.65,Cloudy,Vacation,image/PROD3638.jpg,upper_body
PROD5639,Shirt,M,Red,2276354.72,4.24,2020-09-26,0.46,Cloudy,Wedding,image/PROD5639.jpg,upper_body
PROD3935,Jacket,L,Blue,2193429.41,4.3,2023-04-29,0.26,Sunny,Vacation,image/PROD3935.jpg,upper_body
PROD2641,Dress,S,Black,273981.56,4.66,2024-05-30,0.18,Rainy,Business Meeting,image/PROD2641.jpg,upper_body
PROD3053,Suit,L,Red,1806267.25,4.18,2021-12-29,0.25,Cloudy,Wedding,image/PROD3053.jpg,upper_body
PROD1887,Jacket,XL,Black,268452.74,4.58,2020-03-29,0.78,Snowy,Vacation,image/PROD1887.jpg,upper_body
PROD5029,Skirt,XXL,Blue,2506666.26,4.81,2021-01-03,0.05,Cloudy,Casual Hangout,image/PROD5029.jpg,lower_body
PROD3668,Coat,XXL,Black,2771161.8,4.95,2021-03-20,0.15,Rainy,Casual Hangout,image/PROD3668.jpg,upper_body
PROD1613,Jacket,L,Blue,2833639.47,4.73,2023-09-19,0.1,Snowy,Casual Hangout,image/PROD1613.jpg,upper_body
PROD1886,Dress,S,Yellow,2631893.96,3.02,2024-05-16,0.15,Cloudy,Casual Hangout,image/PROD1886.jpg,upper_body
PROD5264,Skirt,XL,Black,2764714.77,3.5,2021-08-07,0.79,Sunny,Business Meeting,image/PROD5264.jpg,lower_body
PROD4289,Dress,L,Red,1946069.13,4.74,2020-10-22,0.36,Snowy,Vacation,image/PROD4289.jpg,upper_body
PROD5216,Coat,XXL,Yellow,1429831.82,3.85,2024-07-31,0.92,Cloudy,Business Meeting,image/PROD5216.jpg,upper_body
PROD4102,Dress,L,Yellow,909401.77,3.95,2022-04-22,0.57,Cloudy,Sports Event,image/PROD4102.jpg,upper_body
PROD2305,Dress,XXL,White,2243233.05,4.3,2024-07-23,0.72,Cloudy,Casual Hangout,image/PROD2305.jpg,upper_body
PROD5686,Skirt,M,Yellow,1218452.45,3.4,2023-07-06,0.43,Snowy,Casual Hangout,image/PROD5686.jpg,lower_body
PROD2381,Skirt,L,Blue,1018804.47,4.46,2023-03-22,0.63,Cloudy,Business Meeting,image/PROD2381.jpg,lower_body
PROD4862,Suit,L,Yellow,2906359.82,4.56,2022-05-04,0.93,Cloudy,Vacation,image/PROD4862.jpg,upper_body
PROD4161,Skirt,XL,Red,164640.42,4.32,2022-09-17,0.71,Cloudy,Business Meeting,image/PROD4161.jpg,lower_body
PROD4467,Skirt,L,Green,2199814.35,3.77,2023-06-29,0.85,Sunny,Business Meeting,image/PROD4467.jpg,lower_body
PROD2645,Coat,S,Blue,2268989.63,3.58,2020-02-25,0.45,Sunny,Sports Event,image/PROD2645.jpg,upper_body
PROD2245,Jacket,XL,Yellow,2901173.65,4.58,2020-03-27,0.68,Rainy,Casual Hangout,image/PROD2245.jpg,upper_body
PROD4367,Dress,M,White,312875.23,4.3,2024-10-19,0.32,Sunny,Wedding,image/PROD4367.jpg,upper_body
PROD5839,Skirt,L,Blue,2705964.0,4.13,2021-11-27,0.07,Snowy,Casual Hangout,image/PROD5839.jpg,lower_body
PROD3609,Coat,XL,Blue,2824806.48,4.06,2020-07-08,0.26,Sunny,Business Meeting,image/PROD3609.jpg,upper_body
PROD4383,Jacket,XL,Black,159744.26,4.25,2021-12-15,0.57,Snowy,Wedding,image/PROD4383.jpg,upper_body
PROD3106,Coat,XXL,Green,1041179.9,4.67,2022-12-30,0.54,Cloudy,Business Meeting,image/PROD3106.jpg,upper_body
PROD4900,Skirt,XL,White,2159411.02,3.76,2023-05-12,0.16,Snowy,Casual Hangout,image/PROD4900.jpg,lower_body
PROD2661,Skirt,M,Yellow,1738702.62,4.82,2024-08-16,0.98,Sunny,Sports Event,image/PROD2661.jpg,lower_body
PROD1139,Jacket,XL,Red,2202152.38,3.37,2024-02-16,0.93,Sunny,Business Meeting,image/PROD1139.jpg,upper_body
PROD3766,Dress,S,White,394394.99,3.01,2021-07-04,0.2,Sunny,Wedding,image/PROD3766.jpg,upper_body
PROD1519,Dress,S,Green,443997.62,4.49,2024-02-25,0.98,Cloudy,Casual Hangout,image/PROD1519.jpg,upper_body
PROD2328,Coat,XXL,Yellow,1532278.47,3.64,2022-11-28,0.91,Rainy,Vacation,image/PROD2328.jpg,upper_body
PROD1094,Suit,M,Yellow,2827547.69,4.13,2023-04-20,0.77,Snowy,Sports Event,image/PROD1094.jpg,upper_body
PROD3824,Jacket,M,Green,2920808.48,4.31,2021-06-30,0.27,Sunny,Casual Hangout,image/PROD3824.jpg,upper_body
PROD3270,Skirt,L,Black,1262019.39,4.81,2024-03-03,0.68,Sunny,Sports Event,image/PROD3270.jpg,lower_body
PROD3099,Shirt,L,Blue,2877682.82,3.23,2020-12-12,0.05,Snowy,Business Meeting,image/PROD3099.jpg,upper_body
PROD1733,Skirt,XL,Red,1954251.63,3.45,2021-11-16,0.6,Sunny,Vacation,image/PROD1733.jpg,lower_body
PROD1854,Jacket,XL,Red,733923.1,3.2,2024-04-01,0.56,Sunny,Vacation,image/PROD1854.jpg,upper_body
PROD2937,Suit,M,Red,155235.28,3.23,2024-03-17,0.81,Rainy,Sports Event,image/PROD2937.jpg,upper_body
PROD4716,Shirt,M,Green,887574.24,3.49,2020-03-14,0.75,Snowy,Vacation,image/PROD4716.jpg,upper_body
PROD1335,Jacket,M,White,2519945.18,4.84,2024-09-13,0.35,Cloudy,Casual Hangout,image/PROD1335.jpg,upper_body
PROD2952,Suit,XXL,Green,2635745.02,4.06,2020-09-10,0.96,Snowy,Vacation,image/PROD2952.jpg,upper_body
PROD2276,Shirt,XL,Black,555885.4,3.2,2020-06-01,0.95,Sunny,Vacation,image/PROD2276.jpg,upper_body
PROD3207,Jacket,S,Red,1009857.6,3.39,2020-08-07,0.59,Cloudy,Vacation,image/PROD3207.jpg,upper_body
PROD2048,Dress,XXL,Yellow,278108.92,4.81,2021-08-03,0.01,Cloudy,Casual Hangout,image/PROD2048.jpg,upper_body
PROD1643,Coat,XL,Green,1109089.42,3.33,2021-03-25,0.45,Rainy,Wedding,image/PROD1643.jpg,upper_body
PROD2738,Jacket,L,Yellow,732195.17,3.44,2023-03-09,0.03,Cloudy,Sports Event,image/PROD2738.jpg,upper_body
PROD2243,Suit,L,Red,1034509.55,3.3,2022-10-21,0.58,Cloudy,Business Meeting,image/PROD2243.jpg,upper_body
PROD1022,Dress,XXL,Yellow,999816.49,3.89,2023-11-26,0.62,Rainy,Sports Event,image/PROD1022.jpg,upper_body
PROD2677,Shirt,XXL,Red,1132821.66,4.0,2024-07-22,0.24,Rainy,Sports Event,image/PROD2677.jpg,upper_body
PROD4973,Dress,L,White,2705850.9,4.79,2024-10-27,0.36,Cloudy,Business Meeting,image/PROD4973.jpg,upper_body
PROD1724,Coat,XL,Green,2910789.15,4.36,2024-09-17,0.47,Cloudy,Casual Hangout,image/PROD1724.jpg,upper_body
PROD3194,Shirt,XXL,Green,1694890.21,4.82,2020-10-21,0.16,Snowy,Wedding,image/PROD3194.jpg,upper_body
PROD3073,Suit,S,Blue,2598573.66,4.37,2020-04-10,0.84,Cloudy,Sports Event,image/PROD3073.jpg,upper_body
PROD4884,Coat,L,Red,2369051.88,4.53,2020-12-07,0.41,Snowy,Sports Event,image/PROD4884.jpg,upper_body
PROD3394,Suit,XL,White,2311797.73,3.63,2023-05-02,0.56,Snowy,Sports Event,image/PROD3394.jpg,upper_body
PROD4858,Suit,XL,White,2628344.06,4.14,2024-04-28,0.24,Snowy,Business Meeting,image/PROD4858.jpg,upper_body
PROD3575,Suit,XL,Red,2086278.19,4.5,2021-01-16,0.64,Sunny,Vacation,image/PROD3575.jpg,upper_body
PROD2333,Dress,XL,Red,340730.45,3.14,2022-01-29,0.63,Snowy,Business Meeting,image/PROD2333.jpg,upper_body
PROD1701,Shirt,XXL,Black,1602416.72,3.97,2022-04-07,0.34,Sunny,Business Meeting,image/PROD1701.jpg,upper_body
PROD4687,Dress,XL,Yellow,1324711.63,4.1,2021-12-13,0.95,Snowy,Casual Hangout,image/PROD4687.jpg,upper_body
PROD5987,Suit,XXL,Green,1525493.86,4.56,2020-07-24,0.32,Cloudy,Casual Hangout,image/PROD5987.jpg,upper_body
PROD3692,Skirt,S,Black,2557085.39,3.09,2024-10-24,0.81,Sunny,Vacation,image/PROD3692.jpg,lower_body
PROD5193,Coat,XL,Blue,406121.92,4.98,2022-04-28,0.5,Snowy,Wedding,image/PROD5193.jpg,upper_body
PROD5783,Shirt,L,Black,1760209.06,3.91,2021-08-14,0.48,Snowy,Business Meeting,image/PROD5783.jpg,upper_body
PROD2080,Jacket,XL,Black,847734.61,3.79,2021-04-08,0.7,Sunny,Wedding,image/PROD2080.jpg,upper_body
PROD3919,Suit,M,Green,1509022.22,3.54,2023-12-07,0.83,Snowy,Casual Hangout,image/PROD3919.jpg,upper_body
PROD3544,Coat,S,Green,2877528.41,3.2,2022-03-14,0.83,Sunny,Sports Event,image/PROD3544.jpg,upper_body
PROD4403,Shirt,S,Red,2917458.31,3.88,2022-06-18,0.13,Rainy,Business Meeting,image/PROD4403.jpg,upper_body
PROD3202,Dress,L,White,2429942.12,4.02,2023-04-12,0.32,Snowy,Wedding,image/PROD3202.jpg,upper_body
PROD1269,Jacket,S,Black,2937061.04,4.64,2021-12-12,0.66,Snowy,Sports Event,image/PROD1269.jpg,upper_body
PROD3585,Skirt,XL,Red,344636.07,3.11,2021-07-12,0.01,Cloudy,Vacation,image/PROD3585.jpg,lower_body
PROD3593,Dress,M,Yellow,2710322.94,3.73,2021-03-11,0.09,Snowy,Wedding,image/PROD3593.jpg,upper_body
PROD4368,Suit,L,Green,1177389.2,3.14,2024-06-19,0.17,Sunny,Business Meeting,image/PROD4368.jpg,upper_body
PROD4774,Jacket,L,Red,1033949.39,3.01,2022-06-20,0.21,Cloudy,Sports Event,image/PROD4774.jpg,upper_body
PROD4179,Shirt,M,Green,2822416.63,4.88,2023-07-15,0.38,Snowy,Casual Hangout,image/PROD4179.jpg,upper_body
PROD1305,Shirt,S,Blue,1262386.42,4.76,2023-07-01,0.58,Rainy,Casual Hangout,image/PROD1305.jpg,upper_body
PROD5084,Skirt,XL,Red,2491414.35,4.13,2024-03-09,0.25,Rainy,Sports Event,image/PROD5084.jpg,lower_body
PROD3463,Jacket,XL,Blue,1963448.25,3.66,2022-06-09,0.77,Snowy,Sports Event,image/PROD3463.jpg,upper_body
PROD4878,Coat,XXL,Yellow,1184403.89,4.16,2023-06-09,0.67,Snowy,Sports Event,image/PROD4878.jpg,upper_body
PROD5454,Jacket,S,White,1096546.03,3.05,2024-08-14,0.18,Rainy,Business Meeting,image/PROD5454.jpg,upper_body
PROD2368,Skirt,XL,Green,117117.18,3.11,2021-06-27,0.32,Sunny,Vacation,image/PROD2368.jpg,lower_body
PROD1488,Dress,L,Blue,1158585.26,3.7,2024-10-30,0.16,Sunny,Casual Hangout,image/PROD1488.jpg,upper_body
PROD5238,Coat,L,White,2369448.13,3.62,2023-10-28,0.05,Snowy,Business Meeting,image/PROD5238.jpg,upper_body
PROD2268,Jacket,L,Blue,1108408.66,3.16,2024-09-06,0.49,Rainy,Business Meeting,image/PROD2268.jpg,upper_body
PROD1995,Jacket,XXL,Green,2531507.4,3.52,2022-11-16,0.08,Sunny,Sports Event,image/PROD1995.jpg,upper_body
PROD2070,Dress,XL,Blue,2232876.61,4.45,2022-10-15,0.85,Sunny,Vacation,image/PROD2070.jpg,upper_body
PROD3554,Dress,M,Blue,1558906.77,4.22,2023-12-16,0.71,Rainy,Business Meeting,image/PROD3554.jpg,upper_body
PROD2496,Suit,XXL,Blue,2690020.32,3.76,2024-11-13,0.75,Sunny,Casual Hangout,image/PROD2496.jpg,upper_body
PROD3218,Suit,XXL,White,188792.5,3.65,2023-06-17,0.64,Sunny,Casual Hangout,image/PROD3218.jpg,upper_body
PROD1588,Jacket,XL,Yellow,450991.13,4.45,2023-06-02,0.42,Sunny,Business Meeting,image/PROD1588.jpg,upper_body
PROD4720,Dress,XXL,Green,1614295.29,3.74,2024-05-02,0.89,Rainy,Vacation,image/PROD4720.jpg,upper_body
PROD3814,Shirt,S,Red,787640.83,3.63,2022-05-09,0.97,Snowy,Sports Event,image/PROD3814.jpg,upper_body
PROD4480,Shirt,L,White,1520505.85,3.3,2022-03-09,0.85,Cloudy,Vacation,image/PROD4480.jpg,upper_body
PROD4158,Coat,XXL,Red,223849.89,4.72,2024-03-10,0.78,Rainy,Business Meeting,image/PROD4158.jpg,upper_body
PROD4821,Coat,L,Green,428771.55,4.3,2021-08-14,0.73,Rainy,Vacation,image/PROD4821.jpg,upper_body
PROD1574,Suit,XL,Green,1879290.48,3.11,2022-01-17,0.67,Rainy,Vacation,image/PROD1574.jpg,upper_body
PROD4794,Coat,XXL,Red,1455762.78,4.04,2021-01-03,0.33,Snowy,Wedding,image/PROD4794.jpg,upper_body
PROD2092,Suit,M,Black,2822619.41,3.14,2024-06-05,0.53,Cloudy,Wedding,image/PROD2092.jpg,upper_body
PROD4926,Skirt,S,Yellow,426280.21,3.3,2024-03-03,0.92,Cloudy,Wedding,image/PROD4926.jpg,lower_body
PROD1670,Skirt,XXL,Red,412998.81,3.01,2022-01-18,0.52,Cloudy,Casual Hangout,image/PROD1670.jpg,lower_body
PROD5000,Shirt,XL,Red,1346707.6,4.07,2024-03-04,0.62,Sunny,Vacation,image/PROD5000.jpg,upper_body
PROD4813,Coat,M,White,493721.94,3.74,2020-05-01,0.8,Cloudy,Wedding,image/PROD4813.jpg,upper_body
PROD3874,Jacket,XXL,Yellow,2479143.6,3.19,2023-12-10,0.16,Cloudy,Casual Hangout,image/PROD3874.jpg,upper_body
PROD1053,Shirt,XL,Red,2473525.61,3.35,2024-11-01,0.22,Snowy,Wedding,image/PROD1053.jpg,upper_body
PROD1122,Coat,XXL,White,582509.17,4.83,2020-04-11,0.68,Sunny,Sports Event,image/PROD1122.jpg,upper_body
PROD2635,Skirt,XXL,Blue,1559649.89,3.08,2022-08-08,0.81,Snowy,Casual Hangout,image/PROD2635.jpg,lower_body
PROD5456,Coat,S,White,369249.75,3.62,2024-04-12,0.63,Cloudy,Business Meeting,image/PROD5456.jpg,upper_body
PROD4962,Jacket,S,Blue,2258192.33,3.22,2021-12-14,0.32,Snowy,Casual Hangout,image/PROD4962.jpg,upper_body
PROD2060,Skirt,XL,White,2033508.76,4.67,2024-02-21,0.69,Sunny,Casual Hangout,image/PROD2060.jpg,lower_body
PROD1351,Coat,L,Red,2640718.48,4.58,2020-09-06,0.7,Sunny,Sports Event,image/PROD1351.jpg,upper_body
PROD4918,Shirt,XXL,Red,986671.85,4.9,2024-09-29,0.4,Cloudy,Business Meeting,image/PROD4918.jpg,upper_body
PROD2615,Skirt,M,Green,401649.71,4.22,2021-08-27,0.16,Cloudy,Casual Hangout,image/PROD2615.jpg,lower_body
PROD4012,Suit,XXL,Blue,2830981.93,4.99,2020-03-15,0.89,Cloudy,Casual Hangout,image/PROD4012.jpg,upper_body
PROD2349,Dress,XXL,Green,542539.83,4.3,2020-04-17,0.77,Snowy,Wedding,image/PROD2349.jpg,upper_body
PROD5023,Skirt,L,White,2809831.58,4.0,2023-03-15,0.49,Rainy,Sports Event,image/PROD5023.jpg,lower_body
PROD4051,Skirt,S,Black,2840412.91,4.28,2020-04-22,0.54,Snowy,Sports Event,image/PROD4051.jpg,lower_body
PROD2064,Dress,S,Yellow,386772.88,4.06,2020-09-14,0.53,Snowy,Casual Hangout,image/PROD2064.jpg,upper_body
PROD5437,Suit,XL,Black,2453685.18,3.36,2023-07-18,0.93,Cloudy,Casual Hangout,image/PROD5437.jpg,upper_body
PROD1288,Dress,XL,Green,2750078.1,4.06,2023-01-29,0.59,Cloudy,Wedding,image/PROD1288.jpg,upper_body
PROD3762,Suit,XXL,Red,2931861.68,3.4,2024-03-04,0.28,Snowy,Vacation,image/PROD3762.jpg,upper_body
PROD3758,Dress,XXL,Red,1707499.47,4.83,2020-04-23,0.83,Rainy,Casual Hangout,image/PROD3758.jpg,upper_body
PROD3383,Suit,XXL,Yellow,2898504.11,4.85,2020-11-19,0.27,Snowy,Wedding,image/PROD3383.jpg,upper_body
PROD3083,Jacket,M,White,1422570.91,3.68,2022-10-13,0.9,Snowy,Vacation,image/PROD3083.jpg,upper_body
PROD1324,Coat,S,White,2525581.22,4.62,2021-04-13,0.01,Snowy,Business Meeting,image/PROD1324.jpg,upper_body
PROD5431,Suit,L,Red,1839005.33,4.38,2024-10-28,0.56,Sunny,Vacation,image/PROD5431.jpg,upper_body
PROD1481,Suit,M,White,243232.31,4.33,2022-06-23,0.71,Rainy,Vacation,image/PROD1481.jpg,upper_body
PROD2420,Suit,S,Red,752340.23,4.12,2024-09-17,0.64,Sunny,Sports Event,image/PROD2420.jpg,upper_body
PROD3506,Suit,M,Green,2818354.0,3.73,2022-04-25,0.67,Sunny,Casual Hangout,image/PROD3506.jpg,upper_body
PROD3721,Jacket,XL,Blue,1570791.81,4.0,2024-08-07,0.27,Snowy,Sports Event,image/PROD3721.jpg,upper_body
PROD1188,Shirt,L,Black,2171647.23,4.97,2023-09-23,0.19,Sunny,Wedding,image/PROD1188.jpg,upper_body
PROD4666,Dress,S,White,994087.73,3.59,2020-08-20,0.45,Snowy,Vacation,image/PROD4666.jpg,upper_body
PROD2102,Shirt,M,Yellow,2375639.09,4.23,2022-04-30,0.65,Cloudy,Wedding,image/PROD2102.jpg,upper_body
PROD5725,Coat,M,Red,568802.16,3.98,2023-06-01,0.69,Snowy,Wedding,image/PROD5725.jpg,upper_body
PROD2613,Jacket,XL,Blue,2960976.42,4.2,2020-06-19,0.06,Snowy,Casual Hangout,image/PROD2613.jpg,upper_body
PROD2741,Skirt,XL,White,1745171.85,3.69,2024-09-04,0.06,Rainy,Casual Hangout,image/PROD2741.jpg,lower_body
PROD5315,Skirt,M,Black,1333166.62,4.88,2024-01-02,0.03,Snowy,Vacation,image/PROD5315.jpg,lower_body
PROD1640,Shirt,M,White,2045306.82,3.85,2020-01-01,0.48,Snowy,Business Meeting,image/PROD1640.jpg,upper_body
PROD5582,Shirt,XXL,Red,2071342.7,4.58,2021-09-10,0.56,Sunny,Wedding,image/PROD5582.jpg,upper_body
PROD1561,Coat,XXL,Yellow,1570010.24,4.58,2021-02-14,0.54,Sunny,Casual Hangout,image/PROD1561.jpg,upper_body
PROD5854,Suit,L,Blue,2734465.69,4.41,2021-11-17,0.85,Cloudy,Sports Event,image/PROD5854.jpg,upper_body
PROD1283,Skirt,XXL,Blue,493198.22,3.58,2024-02-09,0.79,Rainy,Business Meeting,image/PROD1283.jpg,lower_body
PROD4498,Jacket,M,White,1135286.09,4.83,2023-06-06,0.14,Cloudy,Business Meeting,image/PROD4498.jpg,upper_body
PROD1803,Jacket,M,Yellow,1534304.45,3.64,2023-08-07,0.78,Rainy,Business Meeting,image/PROD1803.jpg,upper_body
PROD2051,Skirt,L,Red,361723.97,3.1,2020-08-03,0.38,Rainy,Vacation,image/PROD2051.jpg,lower_body
PROD4543,Coat,M,Black,410407.84,4.68,2020-12-20,0.57,Rainy,Wedding,image/PROD4543.jpg,upper_body
PROD5174,Coat,M,Blue,2527326.24,3.81,2022-03-16,0.33,Sunny,Sports Event,image/PROD5174.jpg,upper_body
PROD1256,Dress,M,Black,1117561.79,4.77,2023-02-12,0.64,Rainy,Casual Hangout,image/PROD1256.jpg,upper_body
PROD4695,Suit,XXL,Yellow,2853704.19,3.19,2022-06-06,0.57,Snowy,Wedding,image/PROD4695.jpg,upper_body
PROD5291,Dress,M,Blue,1209994.93,4.46,2020-04-23,0.76,Sunny,Casual Hangout,image/PROD5291.jpg,upper_body
PROD5625,Skirt,XL,White,1597908.07,4.07,2022-08-02,0.84,Sunny,Sports Event,image/PROD5625.jpg,lower_body
PROD2401,Dress,XXL,Yellow,2316350.69,3.43,2021-11-27,0.57,Sunny,Business Meeting,image/PROD2401.jpg,upper_body
PROD4547,Dress,S,White,346896.83,3.28,2021-07-22,0.52,Sunny,Business Meeting,image/PROD4547.jpg,upper_body
PROD3085,Dress,XXL,Black,1374938.03,4.42,2022-03-27,0.49,Snowy,Business Meeting,image/PROD3085.jpg,upper_body
PROD5640,Jacket,L,Blue,1453014.29,4.01,2022-08-15,0.58,Sunny,Business Meeting,image/PROD5640.jpg,upper_body
PROD1023,Coat,XXL,Red,1476971.7,3.79,2024-07-31,0.92,Rainy,Vacation,image/PROD1023.jpg,upper_body
PROD2990,Shirt,XXL,White,530449.48,4.23,2020-05-11,0.55,Rainy,Business Meeting,image/PROD2990.jpg,upper_body
PROD2900,Suit,M,Green,1824835.06,3.57,2021-04-20,0.92,Sunny,Sports Event,image/PROD2900.jpg,upper_body
PROD5257,Skirt,L,Red,251117.85,4.24,2024-06-04,0.67,Cloudy,Vacation,image/PROD5257.jpg,lower_body
PROD2969,Dress,XL,Green,2760753.97,4.12,2024-06-04,0.57,Cloudy,Casual Hangout,image/PROD2969.jpg,upper_body
PROD1082,Jacket,L,Blue,296651.13,4.14,2024-07-24,0.0,Sunny,Business Meeting,image/PROD1082.jpg,upper_body
PROD5172,Suit,L,Black,2577191.38,4.02,2022-10-26,0.89,Rainy,Wedding,image/PROD5172.jpg,upper_body
PROD1885,Coat,S,Blue,336424.29,3.34,2023-10-08,0.64,Cloudy,Business Meeting,image/PROD1885.jpg,upper_body
PROD3885,Coat,S,Black,793684.01,4.37,2020-05-06,0.03,Cloudy,Sports Event,image/PROD3885.jpg,upper_body
PROD2468,Shirt,XL,Yellow,1813974.86,4.69,2021-10-22,0.94,Cloudy,Vacation,image/PROD2468.jpg,upper_body
PROD3157,Jacket,XXL,Red,1138101.04,3.47,2020-05-04,0.26,Cloudy,Sports Event,image/PROD3157.jpg,upper_body
