Product_ID,Category,Size,Color,Price,Rating,Launch_Date,Trending_Score,Weather,Event_Type
PROD1139,Jacket,XL,Red,2202152.38,3.37,2024-02-16,0.93,Sunny,Business Meeting
PROD3766,Dress,S,White,394394.99,3.01,2021-07-04,0.2,Sunny,Wedding
PROD1519,Dress,S,Green,443997.62,4.49,2024-02-25,0.98,Cloudy,Casual Hangout
PROD2328,Coat,XXL,Yellow,1532278.47,3.64,2022-11-28,0.91,Rainy,Vacation
PROD1094,Suit,M,Yellow,2827547.69,4.13,2023-04-20,0.77,Snowy,Sports Event
PROD3824,Jacket,M,Green,2920808.48,4.31,2021-06-30,0.27,Sunny,Casual Hangout
PROD3270,Skirt,L,Black,1262019.39,4.81,2024-03-03,0.68,Sunny,Sports Event
PROD3099,Shirt,L,Blue,2877682.82,3.23,2020-12-12,0.05,Snowy,Business Meeting
PROD1733,Skirt,XL,Red,1954251.63,3.45,2021-11-16,0.6,Sunny,Vacation
PROD1854,Jacket,XL,Red,733923.1,3.2,2024-04-01,0.56,Sunny,Vacation
PROD2937,Suit,M,Red,155235.28,3.23,2024-03-17,0.81,Rainy,Sports Event
PROD4716,Shirt,M,Green,887574.24,3.49,2020-03-14,0.75,Snowy,Vacation
PROD1335,Jacket,M,White,2519945.18,4.84,2024-09-13,0.35,Cloudy,Casual Hangout
PROD2952,Suit,XXL,Green,2635745.02,4.06,2020-09-10,0.96,Snowy,Vacation
PROD2276,Shirt,XL,Black,555885.4,3.2,2020-06-01,0.95,Sunny,Vacation
PROD3207,Jacket,S,Red,1009857.6,3.39,2020-08-07,0.59,Cloudy,Vacation
PROD2048,Dress,XXL,Yellow,278108.92,4.81,2021-08-03,0.01,Cloudy,Casual Hangout
PROD1643,Coat,XL,Green,1109089.42,3.33,2021-03-25,0.45,Rainy,Wedding
PROD2738,Jacket,L,Yellow,732195.17,3.44,2023-03-09,0.03,Cloudy,Sports Event
PROD2243,Suit,L,Red,1034509.55,3.3,2022-10-21,0.58,Cloudy,Business Meeting
PROD1022,Dress,XXL,Yellow,999816.49,3.89,2023-11-26,0.62,Rainy,Sports Event
PROD2677,Shirt,XXL,Red,1132821.66,4.0,2024-07-22,0.24,Rainy,Sports Event
PROD4973,Dress,L,White,2705850.9,4.79,2024-10-27,0.36,Cloudy,Business Meeting
PROD1724,Coat,XL,Green,2910789.15,4.36,2024-09-17,0.47,Cloudy,Casual Hangout
PROD3194,Shirt,XXL,Green,1694890.21,4.82,2020-10-21,0.16,Snowy,Wedding
PROD3073,Suit,S,Blue,2598573.66,4.37,2020-04-10,0.84,Cloudy,Sports Event
PROD4884,Coat,L,Red,2369051.88,4.53,2020-12-07,0.41,Snowy,Sports Event
PROD3394,Suit,XL,White,2311797.73,3.63,2023-05-02,0.56,Snowy,Sports Event
PROD4858,Suit,XL,White,2628344.06,4.14,2024-04-28,0.24,Snowy,Business Meeting
PROD3575,Suit,XL,Red,2086278.19,4.5,2021-01-16,0.64,Sunny,Vacation
PROD2333,Dress,XL,Red,340730.45,3.14,2022-01-29,0.63,Snowy,Business Meeting
PROD1701,Shirt,XXL,Black,1602416.72,3.97,2022-04-07,0.34,Sunny,Business Meeting
PROD4687,Dress,XL,Yellow,1324711.63,4.1,2021-12-13,0.95,Snowy,Casual Hangout
PROD5987,Suit,XXL,Green,1525493.86,4.56,2020-07-24,0.32,Cloudy,Casual Hangout
PROD3692,Skirt,S,Black,2557085.39,3.09,2024-10-24,0.81,Sunny,Vacation
PROD5193,Coat,XL,Blue,406121.92,4.98,2022-04-28,0.5,Snowy,Wedding
PROD5783,Shirt,L,Black,1760209.06,3.91,2021-08-14,0.48,Snowy,Business Meeting
PROD2080,Jacket,XL,Black,847734.61,3.79,2021-04-08,0.7,Sunny,Wedding
PROD3919,Suit,M,Green,1509022.22,3.54,2023-12-07,0.83,Snowy,Casual Hangout
PROD3544,Coat,S,Green,2877528.41,3.2,2022-03-14,0.83,Sunny,Sports Event
PROD4403,Shirt,S,Red,2917458.31,3.88,2022-06-18,0.13,Rainy,Business Meeting
PROD3202,Dress,L,White,2429942.12,4.02,2023-04-12,0.32,Snowy,Wedding
PROD1269,Jacket,S,Black,2937061.04,4.64,2021-12-12,0.66,Snowy,Sports Event
PROD3585,Skirt,XL,Red,344636.07,3.11,2021-07-12,0.01,Cloudy,Vacation
PROD3593,Dress,M,Yellow,2710322.94,3.73,2021-03-11,0.09,Snowy,Wedding
PROD4368,Suit,L,Green,1177389.2,3.14,2024-06-19,0.17,Sunny,Business Meeting
PROD4774,Jacket,L,Red,1033949.39,3.01,2022-06-20,0.21,Cloudy,Sports Event
PROD4179,Shirt,M,Green,2822416.63,4.88,2023-07-15,0.38,Snowy,Casual Hangout
PROD1305,Shirt,S,Blue,1262386.42,4.76,2023-07-01,0.58,Rainy,Casual Hangout
PROD5084,Skirt,XL,Red,2491414.35,4.13,2024-03-09,0.25,Rainy,Sports Event
PROD3463,Jacket,XL,Blue,1963448.25,3.66,2022-06-09,0.77,Snowy,Sports Event
PROD4878,Coat,XXL,Yellow,1184403.89,4.16,2023-06-09,0.67,Snowy,Sports Event
PROD5454,Jacket,S,White,1096546.03,3.05,2024-08-14,0.18,Rainy,Business Meeting
PROD2368,Skirt,XL,Green,117117.18,3.11,2021-06-27,0.32,Sunny,Vacation
PROD1488,Dress,L,Blue,1158585.26,3.7,2024-10-30,0.16,Sunny,Casual Hangout
PROD5238,Coat,L,White,2369448.13,3.62,2023-10-28,0.05,Snowy,Business Meeting
PROD2268,Jacket,L,Blue,1108408.66,3.16,2024-09-06,0.49,Rainy,Business Meeting
PROD1995,Jacket,XXL,Green,2531507.4,3.52,2022-11-16,0.08,Sunny,Sports Event
PROD2070,Dress,XL,Blue,2232876.61,4.45,2022-10-15,0.85,Sunny,Vacation
PROD3554,Dress,M,Blue,1558906.77,4.22,2023-12-16,0.71,Rainy,Business Meeting
PROD2496,Suit,XXL,Blue,2690020.32,3.76,2024-11-13,0.75,Sunny,Casual Hangout
PROD3218,Suit,XXL,White,188792.5,3.65,2023-06-17,0.64,Sunny,Casual Hangout
PROD1588,Jacket,XL,Yellow,450991.13,4.45,2023-06-02,0.42,Sunny,Business Meeting
PROD4720,Dress,XXL,Green,1614295.29,3.74,2024-05-02,0.89,Rainy,Vacation
PROD3814,Shirt,S,Red,787640.83,3.63,2022-05-09,0.97,Snowy,Sports Event
PROD4480,Shirt,L,White,1520505.85,3.3,2022-03-09,0.85,Cloudy,Vacation
PROD4158,Coat,XXL,Red,223849.89,4.72,2024-03-10,0.78,Rainy,Business Meeting
PROD4821,Coat,L,Green,428771.55,4.3,2021-08-14,0.73,Rainy,Vacation
PROD1574,Suit,XL,Green,1879290.48,3.11,2022-01-17,0.67,Rainy,Vacation
PROD4794,Coat,XXL,Red,1455762.78,4.04,2021-01-03,0.33,Snowy,Wedding
PROD2092,Suit,M,Black,2822619.41,3.14,2024-06-05,0.53,Cloudy,Wedding
PROD4926,Skirt,S,Yellow,426280.21,3.3,2024-03-03,0.92,Cloudy,Wedding
PROD1670,Skirt,XXL,Red,412998.81,3.01,2022-01-18,0.52,Cloudy,Casual Hangout
PROD5000,Shirt,XL,Red,1346707.6,4.07,2024-03-04,0.62,Sunny,Vacation
PROD4813,Coat,M,White,493721.94,3.74,2020-05-01,0.8,Cloudy,Wedding
PROD3874,Jacket,XXL,Yellow,2479143.6,3.19,2023-12-10,0.16,Cloudy,Casual Hangout
PROD1053,Shirt,XL,Red,2473525.61,3.35,2024-11-01,0.22,Snowy,Wedding
PROD1122,Coat,XXL,White,582509.17,4.83,2020-04-11,0.68,Sunny,Sports Event
PROD2635,Skirt,XXL,Blue,1559649.89,3.08,2022-08-08,0.81,Snowy,Casual Hangout
PROD5456,Coat,S,White,369249.75,3.62,2024-04-12,0.63,Cloudy,Business Meeting
PROD4962,Jacket,S,Blue,2258192.33,3.22,2021-12-14,0.32,Snowy,Casual Hangout
PROD2060,Skirt,XL,White,2033508.76,4.67,2024-02-21,0.69,Sunny,Casual Hangout
PROD1351,Coat,L,Red,2640718.48,4.58,2020-09-06,0.7,Sunny,Sports Event
PROD4918,Shirt,XXL,Red,986671.85,4.9,2024-09-29,0.4,Cloudy,Business Meeting
PROD2615,Skirt,M,Green,401649.71,4.22,2021-08-27,0.16,Cloudy,Casual Hangout
PROD4012,Suit,XXL,Blue,2830981.93,4.99,2020-03-15,0.89,Cloudy,Casual Hangout
PROD2349,Dress,XXL,Green,542539.83,4.3,2020-04-17,0.77,Snowy,Wedding
PROD5023,Skirt,L,White,2809831.58,4.0,2023-03-15,0.49,Rainy,Sports Event
PROD4051,Skirt,S,Black,2840412.91,4.28,2020-04-22,0.54,Snowy,Sports Event
PROD2064,Dress,S,Yellow,386772.88,4.06,2020-09-14,0.53,Snowy,Casual Hangout
PROD5437,Suit,XL,Black,2453685.18,3.36,2023-07-18,0.93,Cloudy,Casual Hangout
PROD1288,Dress,XL,Green,2750078.1,4.06,2023-01-29,0.59,Cloudy,Wedding
PROD3762,Suit,XXL,Red,2931861.68,3.4,2024-03-04,0.28,Snowy,Vacation
PROD3758,Dress,XXL,Red,1707499.47,4.83,2020-04-23,0.83,Rainy,Casual Hangout
PROD3383,Suit,XXL,Yellow,2898504.11,4.85,2020-11-19,0.27,Snowy,Wedding
PROD3083,Jacket,M,White,1422570.91,3.68,2022-10-13,0.9,Snowy,Vacation
PROD1324,Coat,S,White,2525581.22,4.62,2021-04-13,0.01,Snowy,Business Meeting
PROD5431,Suit,L,Red,1839005.33,4.38,2024-10-28,0.56,Sunny,Vacation
PROD1481,Suit,M,White,243232.31,4.33,2022-06-23,0.71,Rainy,Vacation
PROD2420,Suit,S,Red,752340.23,4.12,2024-09-17,0.64,Sunny,Sports Event
PROD3506,Suit,M,Green,2818354.0,3.73,2022-04-25,0.67,Sunny,Casual Hangout
PROD3721,Jacket,XL,Blue,1570791.81,4.0,2024-08-07,0.27,Snowy,Sports Event
PROD1188,Shirt,L,Black,2171647.23,4.97,2023-09-23,0.19,Sunny,Wedding
PROD4666,Dress,S,White,994087.73,3.59,2020-08-20,0.45,Snowy,Vacation
PROD2102,Shirt,M,Yellow,2375639.09,4.23,2022-04-30,0.65,Cloudy,Wedding
PROD5725,Coat,M,Red,568802.16,3.98,2023-06-01,0.69,Snowy,Wedding
PROD2613,Jacket,XL,Blue,2960976.42,4.2,2020-06-19,0.06,Snowy,Casual Hangout
PROD2741,Skirt,XL,White,1745171.85,3.69,2024-09-04,0.06,Rainy,Casual Hangout
PROD5315,Skirt,M,Black,1333166.62,4.88,2024-01-02,0.03,Snowy,Vacation
PROD1640,Shirt,M,White,2045306.82,3.85,2020-01-01,0.48,Snowy,Business Meeting
PROD5582,Shirt,XXL,Red,2071342.7,4.58,2021-09-10,0.56,Sunny,Wedding
PROD1561,Coat,XXL,Yellow,1570010.24,4.58,2021-02-14,0.54,Sunny,Casual Hangout
PROD5854,Suit,L,Blue,2734465.69,4.41,2021-11-17,0.85,Cloudy,Sports Event
PROD1283,Skirt,XXL,Blue,493198.22,3.58,2024-02-09,0.79,Rainy,Business Meeting
PROD4498,Jacket,M,White,1135286.09,4.83,2023-06-06,0.14,Cloudy,Business Meeting
PROD1803,Jacket,M,Yellow,1534304.45,3.64,2023-08-07,0.78,Rainy,Business Meeting
PROD2051,Skirt,L,Red,361723.97,3.1,2020-08-03,0.38,Rainy,Vacation
PROD4543,Coat,M,Black,410407.84,4.68,2020-12-20,0.57,Rainy,Wedding
PROD5174,Coat,M,Blue,2527326.24,3.81,2022-03-16,0.33,Sunny,Sports Event
PROD1256,Dress,M,Black,1117561.79,4.77,2023-02-12,0.64,Rainy,Casual Hangout
PROD4695,Suit,XXL,Yellow,2853704.19,3.19,2022-06-06,0.57,Snowy,Wedding
PROD5291,Dress,M,Blue,1209994.93,4.46,2020-04-23,0.76,Sunny,Casual Hangout
PROD5625,Skirt,XL,White,1597908.07,4.07,2022-08-02,0.84,Sunny,Sports Event
PROD2401,Dress,XXL,Yellow,2316350.69,3.43,2021-11-27,0.57,Sunny,Business Meeting
PROD4547,Dress,S,White,346896.83,3.28,2021-07-22,0.52,Sunny,Business Meeting
PROD3085,Dress,XXL,Black,1374938.03,4.42,2022-03-27,0.49,Snowy,Business Meeting
PROD5640,Jacket,L,Blue,1453014.29,4.01,2022-08-15,0.58,Sunny,Business Meeting
PROD1023,Coat,XXL,Red,1476971.7,3.79,2024-07-31,0.92,Rainy,Vacation
PROD2990,Shirt,XXL,White,530449.48,4.23,2020-05-11,0.55,Rainy,Business Meeting
PROD2900,Suit,M,Green,1824835.06,3.57,2021-04-20,0.92,Sunny,Sports Event
PROD5257,Skirt,L,Red,251117.85,4.24,2024-06-04,0.67,Cloudy,Vacation
PROD2969,Dress,XL,Green,2760753.97,4.12,2024-06-04,0.57,Cloudy,Casual Hangout
PROD1082,Jacket,L,Blue,296651.13,4.14,2024-07-24,0.0,Sunny,Business Meeting
PROD5172,Suit,L,Black,2577191.38,4.02,2022-10-26,0.89,Rainy,Wedding
PROD1885,Coat,S,Blue,336424.29,3.34,2023-10-08,0.64,Cloudy,Business Meeting
PROD3885,Coat,S,Black,793684.01,4.37,2020-05-06,0.03,Cloudy,Sports Event
PROD2468,Shirt,XL,Yellow,1813974.86,4.69,2021-10-22,0.94,Cloudy,Vacation
PROD3157,Jacket,XXL,Red,1138101.04,3.47,2020-05-04,0.26,Cloudy,Sports Event
PROD5283,Suit,M,Red,609965.27,3.92,2024-03-29,0.07,Cloudy,Sports Event
PROD3269,Skirt,XL,Yellow,2816877.82,4.45,2021-06-09,0.79,Snowy,Sports Event
PROD2840,Skirt,M,Red,1861582.13,3.08,2024-01-01,0.57,Rainy,Sports Event
PROD2295,Suit,L,Yellow,911735.95,3.8,2023-01-25,0.24,Sunny,Sports Event
PROD2525,Jacket,XL,Red,1547077.84,3.53,2024-04-11,0.48,Sunny,Casual Hangout
PROD5701,Skirt,L,Yellow,861993.61,3.54,2023-11-02,0.09,Cloudy,Vacation
PROD4200,Coat,L,Blue,283515.12,4.43,2023-06-21,0.54,Snowy,Sports Event
PROD3570,Dress,L,Blue,736648.51,4.94,2024-06-17,0.95,Sunny,Wedding
PROD3284,Jacket,L,Black,638916.25,4.62,2020-12-26,0.33,Sunny,Sports Event
PROD3290,Coat,L,Blue,566663.85,3.95,2023-11-06,0.61,Sunny,Wedding
PROD5730,Shirt,L,Yellow,728215.83,3.46,2021-05-28,0.41,Rainy,Casual Hangout
PROD2292,Shirt,M,Green,2982433.57,4.31,2022-10-11,0.77,Snowy,Sports Event
PROD5076,Jacket,L,Yellow,1451043.88,4.28,2024-06-03,0.54,Sunny,Casual Hangout
PROD3100,Skirt,XL,Red,2367815.17,3.58,2020-11-25,1.0,Rainy,Vacation
PROD5544,Dress,XL,Black,1326120.07,4.14,2021-01-27,0.74,Rainy,Wedding
PROD5356,Coat,L,Red,938915.17,3.65,2022-07-06,0.12,Snowy,Wedding
PROD2653,Skirt,S,Yellow,1402374.44,3.31,2020-08-22,0.7,Snowy,Vacation
PROD5929,Suit,S,Yellow,1920152.58,4.41,2021-02-25,0.96,Cloudy,Business Meeting
PROD1235,Coat,XXL,Yellow,235138.78,3.94,2021-04-09,0.58,Snowy,Sports Event
PROD4860,Skirt,M,Black,960206.02,4.68,2020-08-08,0.65,Rainy,Business Meeting
PROD4087,Suit,L,Green,2790541.82,3.73,2024-02-17,0.68,Snowy,Sports Event
PROD2785,Suit,L,Green,2695477.34,3.3,2022-03-07,0.73,Cloudy,Business Meeting
PROD3211,Dress,XL,Red,783808.28,4.46,2022-10-01,0.5,Snowy,Sports Event
PROD3498,Shirt,XL,Green,562904.91,3.8,2024-01-10,0.4,Sunny,Sports Event
PROD3637,Dress,XL,Red,150325.1,3.41,2021-08-12,0.7,Rainy,Business Meeting
PROD2139,Coat,S,Red,713127.22,4.26,2023-09-22,0.42,Sunny,Wedding
PROD5164,Jacket,M,Black,2993936.78,4.0,2023-12-27,0.13,Sunny,Casual Hangout
PROD2706,Suit,S,Red,2621882.22,4.62,2023-12-30,0.63,Sunny,Casual Hangout
PROD1516,Coat,S,Blue,2974708.65,3.11,2022-04-06,0.54,Snowy,Casual Hangout
PROD1307,Shirt,XXL,White,1135196.52,4.7,2023-08-07,0.45,Cloudy,Sports Event
PROD2643,Dress,XXL,White,1597268.18,3.2,2021-08-25,0.58,Snowy,Wedding
PROD4562,Suit,XXL,Black,369866.05,4.12,2021-08-27,0.56,Cloudy,Sports Event
PROD3421,Coat,S,White,2986727.02,4.42,2022-12-15,0.57,Cloudy,Sports Event
PROD3847,Jacket,XXL,Yellow,1363321.33,3.5,2020-03-17,0.24,Cloudy,Sports Event
PROD3780,Shirt,XXL,Blue,1667263.15,3.86,2023-05-17,0.61,Cloudy,Casual Hangout
PROD5442,Jacket,XL,White,1632027.73,4.74,2021-12-10,0.34,Snowy,Casual Hangout
PROD4435,Suit,XL,Blue,613410.8,3.47,2020-03-30,0.36,Snowy,Business Meeting
PROD5094,Dress,L,White,1922567.52,4.61,2024-08-03,0.66,Cloudy,Casual Hangout
PROD5706,Coat,XXL,Black,637812.29,4.69,2021-10-13,0.81,Snowy,Vacation
PROD3516,Dress,XL,Green,2752990.23,3.22,2022-08-26,0.16,Rainy,Business Meeting
PROD3749,Skirt,M,Green,2810620.87,4.38,2021-10-30,0.95,Snowy,Business Meeting
PROD3010,Suit,S,Blue,2896291.42,4.95,2023-04-03,0.3,Snowy,Casual Hangout
PROD1033,Shirt,XXL,Black,826744.12,4.07,2022-09-03,0.24,Rainy,Vacation
PROD2341,Dress,M,Red,971936.7,4.15,2020-09-09,0.21,Snowy,Casual Hangout
PROD3265,Skirt,L,Yellow,785796.76,3.66,2024-01-17,0.56,Sunny,Casual Hangout
PROD2566,Suit,XXL,Blue,2239262.33,3.06,2023-08-22,0.64,Snowy,Business Meeting
PROD5924,Coat,M,Yellow,1241781.74,3.21,2023-09-28,0.7,Rainy,Casual Hangout
PROD5963,Dress,XL,Red,2940908.29,4.95,2021-10-14,0.34,Snowy,Wedding
PROD3132,Suit,S,Green,1692699.91,4.67,2021-11-21,0.26,Sunny,Wedding
PROD5951,Shirt,S,Red,2896897.33,3.69,2022-07-05,0.22,Snowy,Vacation
PROD2798,Jacket,S,Blue,2871602.76,4.38,2024-04-19,0.7,Sunny,Sports Event
PROD2984,Suit,S,Red,1449243.07,4.24,2023-06-05,0.42,Rainy,Wedding
PROD1403,Coat,XXL,Red,881981.04,4.98,2022-11-09,0.95,Rainy,Sports Event
PROD5190,Coat,S,Red,2218445.81,4.75,2023-03-09,0.68,Rainy,Wedding
PROD3248,Shirt,XL,Green,2940702.8,4.72,2021-04-28,0.64,Cloudy,Business Meeting
PROD5647,Suit,M,Green,235815.89,3.1,2024-05-06,0.96,Rainy,Wedding
PROD1553,Skirt,XXL,Blue,2976577.27,3.19,2020-01-31,0.67,Rainy,Vacation
PROD1593,Suit,XXL,White,451041.82,4.54,2023-06-25,0.31,Sunny,Business Meeting
PROD5834,Coat,M,Blue,1689530.79,4.19,2024-02-03,0.97,Sunny,Wedding
PROD3357,Dress,S,Yellow,1517176.5,4.5,2023-02-10,0.37,Rainy,Sports Event
PROD2557,Coat,XL,Blue,818691.19,3.6,2023-01-25,0.99,Sunny,Sports Event
PROD3415,Suit,S,Red,2960516.02,4.41,2022-08-30,0.8,Sunny,Business Meeting
PROD3687,Shirt,L,White,787500.2,3.4,2020-07-11,0.62,Snowy,Business Meeting
PROD2924,Coat,XL,Green,2252714.21,3.1,2023-02-09,0.88,Sunny,Business Meeting
PROD3332,Shirt,XXL,White,315478.31,4.45,2023-02-24,0.3,Rainy,Business Meeting
PROD2034,Coat,XXL,Black,411034.48,3.78,2023-03-21,0.06,Snowy,Sports Event
PROD2745,Skirt,S,Red,2783172.49,4.68,2024-07-30,0.11,Rainy,Wedding
PROD4178,Suit,S,Red,632475.04,4.98,2020-02-12,0.22,Cloudy,Casual Hangout
PROD3627,Suit,L,Yellow,2320597.43,3.65,2022-08-12,0.91,Cloudy,Wedding
PROD3420,Dress,L,Blue,2145160.56,4.05,2020-03-12,0.95,Snowy,Business Meeting
PROD1164,Shirt,XXL,Black,1971279.81,4.5,2021-06-02,0.97,Snowy,Vacation
PROD5374,Skirt,M,Green,371572.01,3.21,2020-02-03,0.2,Rainy,Vacation
PROD3243,Shirt,XXL,Yellow,1416357.61,3.79,2023-10-10,0.69,Rainy,Wedding
PROD2819,Suit,XXL,Blue,1083014.51,4.62,2023-12-27,1.0,Sunny,Vacation
PROD4906,Coat,L,Yellow,1323260.63,4.23,2021-08-22,0.26,Cloudy,Casual Hangout
PROD2725,Shirt,XL,Yellow,1486210.23,3.72,2023-01-20,0.82,Snowy,Wedding
PROD4426,Suit,XL,White,2992800.57,3.22,2022-11-20,0.96,Snowy,Casual Hangout
PROD1383,Coat,S,Green,918583.31,3.75,2020-02-25,0.17,Snowy,Business Meeting
PROD2993,Dress,S,Blue,1260524.63,4.49,2024-03-05,0.39,Rainy,Wedding
PROD1821,Jacket,XL,Black,333360.74,4.74,2024-04-08,0.58,Sunny,Casual Hangout
PROD1001,Dress,S,Black,1636688.96,4.0,2021-05-03,0.55,Cloudy,Sports Event
PROD4457,Skirt,L,Blue,1691085.15,4.11,2023-06-07,0.84,Snowy,Vacation
PROD1587,Suit,M,Red,1319583.43,3.24,2022-12-07,0.29,Rainy,Sports Event
PROD2050,Dress,L,White,1195230.39,4.44,2024-08-20,0.07,Snowy,Casual Hangout
PROD3137,Jacket,S,Blue,1073787.5,3.75,2023-02-25,0.8,Rainy,Wedding
PROD4362,Shirt,L,White,1517549.98,4.81,2023-01-11,0.61,Cloudy,Sports Event
PROD5351,Suit,S,Yellow,1516720.6,3.87,2023-02-11,0.07,Rainy,Business Meeting
PROD2022,Jacket,XL,Blue,1107300.56,4.75,2023-02-08,0.71,Rainy,Sports Event
PROD3545,Suit,L,Black,2710761.01,3.76,2024-03-22,0.99,Sunny,Sports Event
PROD1661,Suit,L,Black,2191016.34,3.11,2020-08-14,0.5,Sunny,Vacation
PROD5371,Suit,XXL,White,1700262.33,3.75,2020-05-16,0.53,Sunny,Sports Event
PROD1446,Coat,XXL,Blue,2611734.85,4.82,2022-08-24,0.07,Sunny,Wedding
PROD2226,Skirt,L,Black,2803863.22,4.62,2022-03-12,0.77,Sunny,Wedding
PROD3942,Skirt,L,Black,2373727.42,4.23,2020-12-03,0.76,Sunny,Vacation
PROD1051,Dress,XL,White,1340252.32,4.37,2022-12-13,0.11,Sunny,Business Meeting
PROD3878,Shirt,M,Red,1177128.08,3.22,2020-11-17,0.32,Sunny,Business Meeting
PROD3513,Dress,M,Blue,294290.88,4.78,2020-08-17,0.35,Cloudy,Wedding
PROD4760,Dress,XXL,Blue,513717.13,3.58,2023-08-03,0.69,Snowy,Wedding
PROD4499,Shirt,S,White,508187.16,3.44,2021-09-20,0.85,Snowy,Business Meeting
PROD1817,Coat,XL,Yellow,2097671.71,4.26,2024-02-10,0.62,Cloudy,Casual Hangout
PROD1354,Jacket,M,Yellow,1048619.93,4.79,2020-10-03,0.03,Sunny,Casual Hangout
PROD5383,Coat,XXL,Green,109244.44,4.11,2021-06-06,0.23,Cloudy,Vacation
PROD5727,Skirt,XL,Blue,2036480.2,4.38,2023-02-27,0.61,Sunny,Business Meeting
PROD3711,Skirt,S,Black,530747.98,4.85,2020-03-22,0.81,Cloudy,Casual Hangout
PROD4746,Shirt,XXL,Black,1876094.08,4.45,2020-04-14,0.41,Rainy,Vacation
PROD3811,Skirt,L,Yellow,705507.74,4.31,2020-09-05,0.49,Sunny,Business Meeting
PROD2338,Suit,XL,Black,2138955.08,4.73,2021-12-05,0.02,Snowy,Wedding
PROD4363,Dress,XXL,Green,1882849.53,3.39,2022-10-25,0.23,Rainy,Wedding
PROD1869,Jacket,L,Blue,2572651.46,3.27,2020-03-01,0.52,Sunny,Business Meeting
PROD5798,Skirt,XXL,Black,1873774.42,4.46,2024-04-10,0.46,Sunny,Wedding
PROD2518,Dress,XXL,White,2010233.28,4.16,2024-01-08,0.27,Rainy,Vacation
PROD1029,Suit,M,Blue,1721545.51,3.43,2021-06-18,0.11,Sunny,Business Meeting
PROD1185,Skirt,M,Green,1029805.58,4.86,2021-02-03,0.31,Cloudy,Business Meeting
PROD1686,Skirt,S,Green,1083759.34,3.12,2024-09-11,0.98,Rainy,Vacation
PROD4960,Skirt,M,Green,1486870.04,4.99,2024-09-24,0.56,Cloudy,Vacation
PROD1063,Suit,M,Green,540878.3,4.2,2021-05-19,0.98,Sunny,Wedding
PROD4980,Skirt,M,Red,1961263.79,3.36,2024-02-11,0.6,Sunny,Business Meeting
PROD3562,Suit,XL,Yellow,1879731.18,4.55,2023-07-27,0.24,Sunny,Casual Hangout
PROD2537,Dress,S,Black,1409791.67,4.96,2022-10-10,0.45,Sunny,Sports Event
PROD2433,Skirt,M,White,1217710.17,4.66,2022-06-14,0.65,Cloudy,Wedding
PROD2057,Jacket,L,Black,2326687.82,3.17,2020-01-08,0.12,Cloudy,Business Meeting
PROD2001,Jacket,XL,Blue,466030.05,3.92,2023-02-03,0.86,Cloudy,Vacation
PROD1050,Suit,M,Green,2972273.01,3.19,2020-06-20,0.18,Cloudy,Sports Event
PROD5482,Coat,L,Yellow,2427298.69,4.67,2023-09-07,0.91,Cloudy,Casual Hangout
PROD1120,Suit,M,White,432554.19,3.37,2020-12-19,0.92,Rainy,Vacation
PROD5542,Shirt,S,Yellow,2842125.02,4.69,2021-06-20,0.9,Sunny,Wedding
PROD3381,Dress,M,Yellow,2166732.85,4.91,2021-01-25,0.2,Cloudy,Business Meeting
PROD2407,Shirt,M,Black,2545169.85,3.51,2021-07-06,0.13,Snowy,Wedding
PROD3849,Coat,XL,Yellow,1507147.04,3.88,2023-08-18,0.46,Rainy,Wedding
PROD1712,Jacket,S,White,1891644.91,3.7,2024-04-04,0.32,Cloudy,Sports Event
PROD3345,Coat,S,Red,582540.65,4.3,2023-07-05,0.77,Rainy,Vacation
PROD5296,Skirt,XL,Red,2651195.48,3.58,2020-10-23,0.22,Rainy,Sports Event
PROD1672,Suit,S,Yellow,866646.96,3.2,2021-08-30,0.16,Rainy,Casual Hangout
PROD4537,Dress,XL,White,2179749.78,3.19,2023-01-22,0.67,Sunny,Wedding
PROD2770,Shirt,S,Black,2466956.18,3.01,2020-02-15,0.16,Rainy,Casual Hangout
PROD5178,Shirt,XXL,Red,1603679.82,4.14,2022-02-26,0.76,Cloudy,Wedding
PROD3984,Skirt,L,Yellow,2113431.04,3.84,2023-12-31,0.01,Snowy,Vacation
PROD5500,Shirt,XL,Green,1848105.73,3.63,2021-09-06,0.94,Rainy,Sports Event
PROD3012,Dress,L,Green,967849.21,4.74,2023-06-08,0.03,Sunny,Casual Hangout
PROD3591,Coat,S,White,1058557.92,4.39,2023-04-30,0.26,Cloudy,Casual Hangout
PROD3573,Skirt,XXL,Yellow,1932477.22,3.65,2023-05-26,0.17,Sunny,Vacation
PROD3954,Dress,XL,White,731727.32,4.9,2022-12-05,0.33,Snowy,Wedding
PROD2220,Shirt,S,Black,182629.47,3.39,2024-05-08,0.57,Snowy,Wedding
PROD1601,Coat,S,Red,2984449.14,3.54,2020-03-31,0.51,Cloudy,Wedding
PROD2166,Skirt,M,Green,628660.14,4.5,2022-07-05,0.05,Rainy,Business Meeting
PROD2915,Jacket,XXL,Red,1578217.2,3.35,2022-08-22,0.18,Sunny,Vacation
PROD4308,Shirt,M,Yellow,851631.81,3.25,2023-07-10,0.68,Sunny,Wedding
PROD3916,Coat,XL,Black,2183153.28,3.55,2020-10-31,0.65,Rainy,Vacation
PROD5007,Coat,XL,Red,2384015.28,4.48,2023-05-23,0.51,Sunny,Vacation
