Customer_ID,Product_ID,Transaction_ID,Age,Gender,Income_Bracket,Location,Engagement_Score,Discount_Sensitivity,Purchase_Date,Order_Value,Payment_Method,Repeat_Purchase_Score,Return_Rate,Session_ID,Time_Spent_Per_Product,Purchase_Probability_Score
CUST1254,PROD4020,TXN124314,32.0,Other,Low Income,Bali,0.75,0.86,2022-01-17 19:36:56,2705673.87,Cash,0.59,0.33,SESSION564462,272.37,0.74
CUST1261,PROD1421,TXN491099,46.0,Other,Low Income,Surabaya,0.33,0.29,2020-12-02 01:43:34,2482335.67,Credit Card,1.0,0.31,SESSION276319,48.05,0.71
CUST1263,PROD2586,TXN364566,26.0,Female,Middle Income,Bali,0.72,0.8,2024-06-05 23:23:31,2606176.79,Cash,0.85,0.15,SESSION917794,173.28,0.49
CUST1265,PROD1673,TXN966210,26.0,Male,Low Income,Jakarta,0.42,0.12,2024-08-18 00:24:05,841736.77,E-Wallet,0.22,0.2,SESSION130257,291.93,0.03
CUST1265,PROD3055,TXN221396,26.0,Male,Low Income,Jakarta,0.77,0.7,2023-01-19 02:31:22,231088.76,Credit Card,0.79,0.25,SESSION649376,235.74,0.34
CUST1270,PROD1053,TXN355408,28.0,Other,High Income,Bali,0.22,0.63,2023-12-14 08:51:44,2109577.07,Credit Card,0.78,0.25,SESSION801021,146.84,0.5
CUST1271,PROD1807,TXN107811,36.0,Other,High Income,Surabaya,0.29,0.49,2020-12-18 16:44:59,279450.29,Credit Card,0.66,0.18,SESSION694542,87.3,0.12
CUST1271,PROD1364,TXN719909,36.0,Other,High Income,Surabaya,0.25,0.55,2021-03-04 21:25:17,2625190.53,Cash,0.89,0.25,SESSION559804,240.5,0.51
CUST1273,PROD3250,TXN833911,26.0,Male,Low Income,Medan,0.13,0.87,2020-07-19 11:36:39,391465.41,E-Wallet,0.44,0.36,SESSION255206,40.66,0.92
CUST1274,PROD3824,TXN866139,24.0,Female,High Income,Medan,0.95,0.51,2024-08-23 05:46:20,2048405.79,E-Wallet,0.63,0.17,SESSION543913,122.15,0.92
CUST1278,PROD5410,TXN747088,65.0,Other,High Income,Jakarta,0.31,0.51,2024-11-10 10:51:53,1009752.77,E-Wallet,0.05,0.04,SESSION797841,192.18,0.6
CUST1278,PROD3217,TXN902809,65.0,Other,High Income,Jakarta,0.34,0.86,2020-11-09 04:49:09,971189.66,E-Wallet,0.77,0.24,SESSION803435,258.19,0.24
CUST1283,PROD3998,TXN891770,23.0,Female,Low Income,Medan,0.26,0.16,2020-04-07 00:58:03,1777281.73,Credit Card,0.8,0.14,SESSION318074,36.59,0.68
CUST1295,PROD1215,TXN726535,52.0,Other,High Income,Medan,0.74,0.29,2024-09-19 16:16:29,1338874.04,Credit Card,0.08,0.35,SESSION639341,103.06,0.83
CUST1297,PROD1613,TXN117430,39.0,Female,Low Income,Surabaya,0.95,0.46,2023-05-05 21:17:49,1737240.54,Credit Card,0.78,0.2,SESSION614746,85.84,0.1
CUST1298,PROD5930,TXN135867,42.0,Other,Middle Income,Bandung,0.56,0.58,2022-09-23 04:54:22,2572190.87,Cash,0.85,0.28,SESSION694438,57.88,0.77
CUST1298,PROD4316,TXN678704,42.0,Other,Middle Income,Bandung,0.21,0.52,2024-07-30 21:19:38,2705215.0,Credit Card,0.38,0.11,SESSION648444,59.44,0.15
CUST1299,PROD3140,TXN275902,42.0,Male,High Income,Medan,0.28,0.88,2020-11-01 05:10:02,1673441.4,Credit Card,0.55,0.25,SESSION554524,120.21,0.89
CUST1299,PROD4484,TXN247046,42.0,Male,High Income,Medan,0.14,0.73,2020-07-29 13:37:11,1319746.08,E-Wallet,0.58,0.19,SESSION102757,85.15,0.03
CUST1300,PROD3366,TXN432641,52.0,Male,High Income,Medan,0.51,0.32,2024-09-05 07:43:16,2023283.88,E-Wallet,0.02,0.25,SESSION166705,206.99,0.06
CUST1300,PROD1357,TXN519825,52.0,Male,High Income,Medan,0.55,0.63,2020-07-16 22:55:17,2514756.7,Cash,0.01,0.37,SESSION790340,93.35,0.93
CUST1304,PROD4173,TXN228313,27.0,Female,Middle Income,Medan,0.26,0.69,2021-11-18 01:26:24,508192.03,E-Wallet,0.35,0.41,SESSION178692,246.22,0.96
CUST1307,PROD1816,TXN417017,55.0,Female,High Income,Bandung,0.2,0.29,2024-03-19 11:52:47,870647.77,Cash,0.47,0.12,SESSION471911,19.0,0.94
CUST1307,PROD1380,TXN504860,55.0,Female,High Income,Bandung,0.94,0.45,2020-08-14 04:25:58,2998881.3,E-Wallet,0.42,0.11,SESSION752601,110.71,0.66
CUST1307,PROD2337,TXN411507,55.0,Female,High Income,Bandung,0.9,0.85,2021-07-24 20:40:03,1087921.26,E-Wallet,0.51,0.16,SESSION236694,166.22,0.31
CUST1308,PROD5459,TXN544299,50.0,Female,High Income,Bali,0.5,0.78,2023-01-05 14:51:22,2725614.1,Cash,0.67,0.34,SESSION388575,59.63,0.92
CUST1308,PROD1105,TXN616093,50.0,Female,High Income,Bali,0.14,0.28,2020-12-29 07:00:01,1655974.59,Cash,0.68,0.28,SESSION331394,288.11,0.3
CUST1310,PROD5212,TXN506008,56.0,Male,High Income,Medan,0.65,0.44,2021-03-24 05:14:44,268586.92,Cash,0.0,0.08,SESSION920796,77.17,0.17
CUST1311,PROD3452,TXN869938,28.0,Other,Low Income,Jakarta,0.45,0.4,2020-10-30 21:11:46,2077567.41,E-Wallet,0.11,0.34,SESSION447768,253.46,0.12
CUST1312,PROD4391,TXN444745,24.0,Other,Middle Income,Surabaya,0.57,0.89,2023-09-30 02:44:26,842030.39,E-Wallet,0.57,0.34,SESSION833579,137.93,0.23
CUST1312,PROD4413,TXN505247,24.0,Other,Middle Income,Surabaya,0.12,0.34,2020-12-22 11:28:06,296518.64,E-Wallet,0.72,0.25,SESSION897989,77.6,0.71
CUST1314,PROD2382,TXN989487,64.0,Male,Low Income,Medan,0.23,0.74,2021-11-03 16:13:12,1088627.96,E-Wallet,0.21,0.27,SESSION439502,102.15,0.15
CUST1315,PROD4503,TXN655808,25.0,Female,Middle Income,Bandung,0.93,0.75,2021-02-15 22:33:45,2306966.28,Cash,0.2,0.24,SESSION182342,155.12,0.22
CUST1319,PROD4435,TXN674165,24.0,Female,Middle Income,Bali,0.16,0.93,2022-10-26 09:26:53,572225.41,E-Wallet,0.62,0.47,SESSION716416,195.69,0.63
CUST1320,PROD5161,TXN137031,49.0,Male,Middle Income,Bandung,0.36,0.78,2023-03-03 01:53:55,2715421.35,Cash,0.57,0.22,SESSION737010,99.68,0.59
CUST1322,PROD1665,TXN791857,44.0,Female,Middle Income,Bali,0.27,0.99,2021-05-27 04:07:30,1063995.1,Cash,0.05,0.08,SESSION805954,245.5,0.07
CUST1323,PROD3933,TXN891211,32.0,Male,Low Income,Medan,0.95,0.25,2021-02-19 10:25:34,2542605.4,Cash,0.59,0.37,SESSION210964,232.66,0.04
CUST1324,PROD3936,TXN880734,30.0,Female,Low Income,Medan,0.82,0.14,2022-09-10 22:22:05,252470.71,Cash,0.49,0.31,SESSION502591,33.71,0.9
CUST1326,PROD5271,TXN971994,40.0,Other,Middle Income,Surabaya,0.82,0.54,2024-10-19 21:39:31,2892416.71,Credit Card,0.83,0.38,SESSION955337,253.11,0.66
CUST1329,PROD2360,TXN442147,29.0,Male,Low Income,Medan,0.92,0.16,2023-10-19 02:35:39,2650282.97,Cash,0.45,0.09,SESSION646414,12.02,0.2
CUST1332,PROD2379,TXN670327,27.0,Other,Middle Income,Jakarta,0.58,0.63,2024-01-15 17:35:22,2668311.3,E-Wallet,0.71,0.47,SESSION901962,125.54,0.81
CUST1333,PROD1768,TXN613031,27.0,Female,Middle Income,Medan,0.98,0.14,2021-05-18 18:43:09,1592132.59,E-Wallet,0.45,0.45,SESSION557840,236.71,0.55
CUST1336,PROD3711,TXN324357,47.0,Other,Low Income,Jakarta,0.95,0.78,2023-10-21 07:50:08,1561843.63,Credit Card,0.46,0.22,SESSION629964,283.16,0.3
CUST1336,PROD4986,TXN733472,47.0,Other,Low Income,Jakarta,0.24,0.56,2022-11-10 09:34:20,2849125.04,Cash,0.61,0.06,SESSION998232,208.25,0.57
CUST1337,PROD4021,TXN254678,47.0,Other,High Income,Surabaya,0.15,0.56,2022-12-27 15:00:29,2987884.54,Credit Card,0.54,0.23,SESSION994491,52.62,0.94
CUST1337,PROD2347,TXN928501,47.0,Other,High Income,Surabaya,0.55,0.89,2021-04-26 01:54:39,791451.66,Cash,0.47,0.48,SESSION844791,262.92,0.29
CUST1338,PROD3517,TXN472493,28.0,Female,High Income,Bandung,0.15,0.16,2022-07-28 07:43:25,804202.81,Cash,0.06,0.21,SESSION819891,221.11,0.7
CUST1338,PROD5071,TXN764704,28.0,Female,High Income,Bandung,0.34,0.22,2022-12-28 02:57:30,631511.78,Cash,0.97,0.09,SESSION287498,188.12,0.49
CUST1339,PROD5458,TXN590312,45.0,Female,Middle Income,Jakarta,0.61,0.19,2023-07-25 15:04:28,2179106.69,E-Wallet,0.59,0.32,SESSION674810,227.6,0.97
CUST1339,PROD3135,TXN192368,45.0,Female,Middle Income,Jakarta,0.49,0.88,2022-09-21 15:34:04,600634.88,E-Wallet,0.64,0.24,SESSION390263,47.07,0.75
CUST1341,PROD1245,TXN748801,21.0,Male,Middle Income,Bandung,0.9,0.75,2020-07-14 16:56:23,1496292.02,E-Wallet,0.47,0.16,SESSION590700,86.36,0.56
CUST1342,PROD4585,TXN451970,37.0,Female,Middle Income,Bandung,0.69,0.74,2020-08-24 09:14:13,2350019.56,E-Wallet,0.94,0.02,SESSION819388,221.75,0.47
CUST1344,PROD4456,TXN313222,33.0,Male,Low Income,Bali,0.99,0.12,2021-11-29 05:19:18,1652522.36,Credit Card,0.88,0.05,SESSION787941,91.55,0.44
CUST1346,PROD5445,TXN566775,56.0,Other,Low Income,Surabaya,0.11,0.2,2020-03-26 23:14:53,1277023.63,Credit Card,0.1,0.0,SESSION127626,296.29,0.96
CUST1354,PROD4850,TXN305295,60.0,Female,Middle Income,Bali,0.58,0.81,2024-07-15 22:03:17,1656321.02,Cash,0.94,0.17,SESSION658378,74.31,0.11
CUST1356,PROD1147,TXN913862,28.0,Female,High Income,Bandung,0.3,0.58,2024-02-14 01:59:32,1085082.87,Credit Card,0.21,0.17,SESSION280783,219.09,0.5
CUST1356,PROD5890,TXN151773,28.0,Female,High Income,Bandung,0.69,0.45,2022-11-09 14:02:42,1080492.59,E-Wallet,0.33,0.22,SESSION858376,150.74,0.97
CUST1357,PROD4840,TXN582194,44.0,Male,Middle Income,Bali,0.19,0.95,2023-08-11 07:44:19,1463451.89,Credit Card,0.92,0.24,SESSION927194,154.46,0.6
CUST1357,PROD5131,TXN834865,44.0,Male,Middle Income,Bali,0.69,0.13,2021-03-24 19:13:17,867058.77,Cash,0.97,0.44,SESSION820700,276.43,0.99
CUST1358,PROD1904,TXN270772,43.0,Other,Middle Income,Medan,0.52,0.38,2022-03-23 09:16:19,679218.46,E-Wallet,0.12,0.27,SESSION830789,48.7,0.56
CUST1359,PROD5523,TXN829078,19.0,Male,High Income,Bali,0.99,0.54,2020-04-05 21:36:03,1543703.38,Credit Card,0.01,0.5,SESSION849731,203.98,0.12
CUST1360,PROD5157,TXN804994,50.0,Female,High Income,Bali,0.76,0.84,2020-11-21 08:40:36,2729478.6,E-Wallet,0.36,0.21,SESSION106340,30.5,0.91
CUST1361,PROD3124,TXN830223,42.0,Other,Low Income,Jakarta,0.17,0.52,2020-09-24 23:07:08,167580.76,Cash,0.84,0.13,SESSION322742,163.79,0.52
CUST1363,PROD3385,TXN555019,63.0,Male,High Income,Bandung,0.46,0.62,2020-06-10 22:10:44,1281344.38,Cash,0.69,0.2,SESSION237506,8.28,0.99
CUST1363,PROD5945,TXN204149,63.0,Male,High Income,Bandung,0.52,0.99,2023-04-29 20:48:21,835051.34,Credit Card,0.85,0.2,SESSION893577,140.98,0.86
CUST1363,PROD3471,TXN900434,63.0,Male,High Income,Bandung,0.78,0.13,2021-10-27 21:59:56,1850770.96,E-Wallet,1.0,0.24,SESSION458694,62.35,0.37
CUST1363,PROD5957,TXN586670,63.0,Male,High Income,Bandung,0.65,0.4,2023-07-18 18:31:54,774966.28,E-Wallet,0.77,0.47,SESSION544438,59.65,0.23
CUST1364,PROD3576,TXN109718,37.0,Male,Low Income,Bandung,0.75,0.26,2024-06-16 08:53:53,2608934.38,Credit Card,0.63,0.42,SESSION163656,284.69,0.3
CUST1368,PROD4358,TXN639786,53.0,Other,Low Income,Jakarta,0.97,0.59,2022-11-12 15:18:15,2652535.6,Cash,0.65,0.26,SESSION156804,55.69,0.47
CUST1369,PROD5589,TXN909949,47.0,Male,Middle Income,Bali,0.31,0.16,2020-04-02 04:30:01,1582048.76,Cash,0.29,0.08,SESSION759712,116.02,0.03
CUST1369,PROD1951,TXN191829,47.0,Male,Middle Income,Bali,0.13,0.47,2024-11-09 12:50:58,1703608.53,E-Wallet,0.35,0.33,SESSION119006,263.7,0.3
CUST1369,PROD4875,TXN424790,47.0,Male,Middle Income,Bali,0.37,0.14,2020-09-29 05:53:51,1786616.04,E-Wallet,0.45,0.39,SESSION553214,133.9,0.5
CUST1371,PROD3508,TXN261553,53.0,Male,High Income,Medan,0.19,0.14,2021-01-13 03:07:08,581541.59,Credit Card,0.36,0.44,SESSION346357,255.01,0.99
CUST1373,PROD4452,TXN547712,22.0,Male,High Income,Surabaya,0.42,0.17,2022-12-12 08:48:57,258147.32,E-Wallet,0.11,0.29,SESSION597352,195.34,0.87
CUST1374,PROD3756,TXN578215,43.0,Other,Low Income,Surabaya,0.78,0.96,2020-10-17 22:47:35,2409025.28,Cash,0.39,0.04,SESSION193456,222.45,0.9
CUST1376,PROD4676,TXN210228,32.0,Other,Low Income,Bandung,0.21,0.44,2021-07-11 21:14:33,540179.73,Cash,0.25,0.06,SESSION520456,102.25,0.54
CUST1376,PROD4189,TXN490590,32.0,Other,Low Income,Bandung,0.14,0.91,2024-10-28 07:14:01,2417515.78,E-Wallet,0.45,0.42,SESSION976923,14.91,0.68
CUST1376,PROD2369,TXN935904,32.0,Other,Low Income,Bandung,0.89,0.72,2022-07-09 16:53:21,2334511.84,Credit Card,0.15,0.42,SESSION629891,122.24,0.04
CUST1377,PROD2057,TXN242019,52.0,Female,Low Income,Bali,0.63,0.54,2020-06-13 22:50:41,2478641.22,Cash,0.14,0.4,SESSION327626,297.04,0.02
CUST1377,PROD4177,TXN620752,52.0,Female,Low Income,Bali,0.63,0.7,2024-09-18 22:49:23,1423848.43,Cash,0.13,0.04,SESSION218120,266.38,0.72
CUST1378,PROD3500,TXN597657,42.0,Female,High Income,Bandung,0.6,0.93,2023-11-01 14:24:30,2491272.25,E-Wallet,0.58,0.37,SESSION352519,118.85,0.51
CUST1380,PROD4433,TXN902105,26.0,Other,High Income,Jakarta,0.26,0.36,2024-01-20 13:39:44,2738115.72,Cash,0.31,0.39,SESSION957639,74.66,0.74
CUST1384,PROD5007,TXN456762,59.0,Male,High Income,Bandung,0.97,0.51,2022-08-24 22:40:22,1803823.33,Credit Card,0.66,0.49,SESSION613100,32.55,0.54
CUST1384,PROD3575,TXN768202,59.0,Male,High Income,Bandung,0.49,0.32,2022-09-06 15:54:11,833715.91,Cash,0.28,0.27,SESSION313164,65.6,0.75
CUST1385,PROD3027,TXN519240,22.0,Female,Low Income,Jakarta,0.95,0.69,2020-01-23 11:43:08,1342425.84,Credit Card,0.37,0.0,SESSION819434,119.47,0.86
CUST1386,PROD1033,TXN480557,42.0,Other,High Income,Surabaya,0.19,0.65,2021-01-31 08:32:26,1926056.93,Credit Card,0.94,0.36,SESSION722829,203.28,0.93
CUST1387,PROD3915,TXN584438,23.0,Female,Low Income,Surabaya,0.3,0.21,2021-07-09 05:13:24,1858741.18,E-Wallet,0.92,0.37,SESSION127699,261.35,0.85
CUST1389,PROD1730,TXN211357,55.0,Female,Low Income,Medan,0.7,0.14,2021-06-28 01:05:23,1311215.44,Credit Card,0.81,0.23,SESSION643114,153.13,0.14
CUST1389,PROD4631,TXN996320,55.0,Female,Low Income,Medan,0.87,0.88,2021-01-22 05:32:30,1087880.75,Credit Card,0.03,0.48,SESSION795179,254.9,0.69
CUST1390,PROD2862,TXN798449,48.0,Female,Low Income,Bali,0.89,0.4,2020-05-29 17:47:13,1090292.0,Cash,0.27,0.21,SESSION747165,66.84,0.35
CUST1394,PROD1593,TXN816479,30.0,Female,High Income,Bandung,0.67,0.62,2024-06-01 13:18:40,1066930.84,Cash,0.69,0.5,SESSION592284,51.95,0.29
CUST1395,PROD5814,TXN198767,49.0,Other,Low Income,Surabaya,0.3,0.49,2022-03-13 13:56:38,2041497.38,Credit Card,0.54,0.41,SESSION904717,223.45,0.28
CUST1398,PROD4661,TXN772554,61.0,Female,High Income,Surabaya,0.77,0.8,2024-02-28 15:19:33,2669552.47,Credit Card,0.65,0.07,SESSION710974,202.44,0.02
CUST1398,PROD4846,TXN218659,61.0,Female,High Income,Surabaya,0.54,0.17,2021-09-03 04:47:22,2555048.69,E-Wallet,0.62,0.44,SESSION152637,184.42,0.4
CUST1399,PROD5787,TXN334346,49.0,Female,Low Income,Surabaya,0.65,0.25,2022-07-04 22:48:54,2391583.13,Cash,0.7,0.16,SESSION822443,164.0,0.87
CUST1401,PROD3721,TXN771634,57.0,Other,Middle Income,Bandung,0.53,0.35,2023-07-23 02:37:06,815150.1,Credit Card,0.18,0.33,SESSION961414,172.82,0.66
CUST1402,PROD1986,TXN586744,34.0,Female,Low Income,Bali,0.61,0.6,2022-05-10 19:42:56,387658.35,Credit Card,0.13,0.48,SESSION201013,187.11,0.46
CUST1405,PROD4614,TXN892579,59.0,Other,Middle Income,Bandung,0.4,0.15,2023-10-17 08:26:59,1785357.41,Credit Card,0.31,0.05,SESSION526770,174.07,0.95
CUST1405,PROD1502,TXN714064,59.0,Other,Middle Income,Bandung,0.61,0.57,2020-03-23 05:36:50,2963429.3,E-Wallet,0.29,0.41,SESSION483806,106.29,0.19
CUST1406,PROD3946,TXN700926,62.0,Female,Low Income,Medan,0.75,0.87,2020-03-06 13:33:20,863927.15,Cash,0.65,0.23,SESSION745338,111.65,0.8
CUST1406,PROD5926,TXN803487,62.0,Female,Low Income,Medan,0.85,0.28,2021-01-07 23:59:12,508836.03,Credit Card,0.09,0.17,SESSION662656,92.75,0.02
CUST1409,PROD1845,TXN428700,51.0,Other,High Income,Medan,0.3,0.24,2021-12-10 14:47:11,849571.0,Credit Card,0.91,0.26,SESSION313892,61.11,0.89
CUST1410,PROD3772,TXN135316,61.0,Other,Low Income,Jakarta,0.84,0.2,2021-11-07 19:44:01,1197185.11,Cash,0.59,0.01,SESSION934780,176.53,0.79
CUST1413,PROD2942,TXN420286,27.0,Male,Middle Income,Medan,0.46,0.39,2024-05-04 19:21:28,1061025.13,E-Wallet,0.0,0.17,SESSION579612,29.08,0.32
CUST1413,PROD1634,TXN650216,27.0,Male,Middle Income,Medan,0.29,0.44,2023-08-04 12:59:00,2428578.3,Credit Card,0.82,0.08,SESSION794734,202.25,0.97
CUST1415,PROD4229,TXN149662,25.0,Other,High Income,Surabaya,0.61,0.2,2023-10-06 06:09:36,100761.47,Credit Card,0.35,0.0,SESSION302089,190.54,0.88
CUST1415,PROD3949,TXN898547,25.0,Other,High Income,Surabaya,0.43,0.38,2022-03-08 19:52:09,1844048.62,Cash,0.19,0.4,SESSION435258,90.09,0.56
CUST1422,PROD2167,TXN726373,46.0,Male,Low Income,Medan,0.44,0.44,2020-09-30 15:52:54,1871172.97,E-Wallet,0.16,0.04,SESSION774768,119.87,0.92
CUST1424,PROD4902,TXN265955,65.0,Other,High Income,Surabaya,0.16,0.63,2022-09-12 09:25:28,1849439.95,Credit Card,0.34,0.14,SESSION306211,16.87,0.75
CUST1425,PROD1045,TXN400060,36.0,Male,Middle Income,Bandung,0.9,0.22,2022-10-22 21:42:48,2648805.05,Credit Card,0.76,0.07,SESSION686967,246.69,0.91
CUST1426,PROD2213,TXN105136,18.0,Other,High Income,Jakarta,0.7,0.41,2020-04-30 06:07:24,1339400.21,Cash,0.33,0.36,SESSION399187,106.88,0.61
CUST1427,PROD5894,TXN892791,31.0,Other,Low Income,Jakarta,0.77,0.87,2021-01-06 09:32:47,1937627.44,E-Wallet,0.49,0.47,SESSION452497,107.16,0.7
CUST1429,PROD2626,TXN306669,32.0,Female,Low Income,Medan,0.95,0.93,2022-12-01 08:30:30,755731.4,Credit Card,0.29,0.26,SESSION354068,293.77,0.36
CUST1430,PROD5898,TXN508219,24.0,Male,Low Income,Jakarta,0.31,0.86,2021-05-01 18:36:20,1445329.66,Credit Card,0.22,0.41,SESSION855585,290.83,0.21
CUST1432,PROD1625,TXN827399,58.0,Female,Low Income,Jakarta,0.63,0.9,2022-08-17 06:14:57,2952595.45,E-Wallet,0.54,0.22,SESSION622679,57.18,0.34
CUST1435,PROD1324,TXN386186,56.0,Other,High Income,Bali,0.34,0.59,2021-10-31 11:13:22,2102921.56,Credit Card,0.79,0.22,SESSION839097,51.29,0.48
CUST1436,PROD3827,TXN620231,28.0,Male,Low Income,Medan,0.81,0.41,2023-02-05 03:49:36,703798.43,Cash,0.04,0.23,SESSION479431,279.82,0.64
CUST1436,PROD3020,TXN223416,28.0,Male,Low Income,Medan,0.81,0.79,2020-10-28 00:49:23,793149.5,E-Wallet,0.86,0.06,SESSION362476,279.19,0.91
CUST1438,PROD5635,TXN599404,58.0,Female,Low Income,Medan,0.86,0.6,2024-05-22 03:28:56,1961176.39,Cash,0.73,0.39,SESSION742475,100.93,0.75
CUST1440,PROD5753,TXN589737,46.0,Female,High Income,Bandung,0.13,0.99,2021-02-07 08:42:31,1124077.41,Cash,0.89,0.25,SESSION432158,132.28,0.8
CUST1441,PROD4740,TXN580453,21.0,Other,High Income,Surabaya,0.31,0.59,2024-07-21 15:08:45,1800252.23,Credit Card,0.44,0.22,SESSION125237,248.0,0.32
CUST1447,PROD3784,TXN180231,50.0,Male,Middle Income,Surabaya,0.69,0.48,2021-01-10 10:11:38,2797256.75,Credit Card,0.6,0.27,SESSION493811,39.37,0.23
CUST1449,PROD3457,TXN997190,58.0,Other,High Income,Jakarta,0.29,0.42,2023-05-19 15:48:40,1653186.3,Credit Card,0.38,0.35,SESSION475176,272.05,0.5
CUST1450,PROD3486,TXN890008,55.0,Female,High Income,Surabaya,0.76,0.75,2021-04-01 18:36:14,359329.71,Cash,0.4,0.47,SESSION718261,11.82,0.31
CUST1453,PROD5346,TXN112392,51.0,Female,Middle Income,Bandung,0.31,0.84,2021-08-21 19:05:34,2148673.6,E-Wallet,0.49,0.48,SESSION218717,223.11,0.09
CUST1456,PROD2543,TXN155058,36.0,Male,Middle Income,Surabaya,0.26,0.5,2022-09-16 05:26:39,2944036.32,E-Wallet,0.5,0.2,SESSION655816,111.19,0.3
CUST1457,PROD1408,TXN926972,25.0,Other,Middle Income,Medan,0.81,0.41,2022-05-14 00:44:50,1666812.11,E-Wallet,0.92,0.26,SESSION726805,200.43,0.41
CUST1459,PROD3119,TXN653398,60.0,Other,Middle Income,Bandung,0.14,0.12,2022-04-08 21:02:48,2480637.76,E-Wallet,0.0,0.45,SESSION653887,86.19,0.72
CUST1459,PROD2439,TXN794699,60.0,Other,Middle Income,Bandung,0.27,0.93,2021-10-16 18:56:17,511377.5,Credit Card,0.54,0.15,SESSION687052,289.12,0.63
CUST1461,PROD2725,TXN307013,31.0,Female,Low Income,Medan,0.5,0.46,2023-01-22 04:21:05,1186652.31,E-Wallet,0.19,0.4,SESSION535793,50.38,0.86
CUST1464,PROD1127,TXN796019,31.0,Female,Middle Income,Jakarta,0.64,0.91,2023-10-03 04:21:27,1827783.77,E-Wallet,0.57,0.15,SESSION136479,181.06,0.43
CUST1466,PROD4081,TXN979682,48.0,Other,Middle Income,Surabaya,0.33,0.94,2021-07-02 19:23:50,623795.73,E-Wallet,0.14,0.0,SESSION575077,155.65,0.29
CUST1467,PROD1708,TXN580229,59.0,Female,High Income,Medan,0.15,0.56,2022-05-09 08:34:20,251313.04,Credit Card,0.31,0.49,SESSION391499,29.05,0.4
CUST1467,PROD2605,TXN156755,59.0,Female,High Income,Medan,0.91,0.54,2024-02-19 16:56:32,2125123.81,Credit Card,0.66,0.43,SESSION239938,284.53,0.7
CUST1468,PROD1866,TXN916999,21.0,Female,Low Income,Jakarta,0.89,0.43,2022-06-13 19:56:11,807015.4,Cash,0.63,0.38,SESSION351586,263.32,0.18
CUST1471,PROD4801,TXN329048,35.0,Male,High Income,Bali,0.84,0.25,2023-01-08 09:50:12,1156272.19,Credit Card,0.6,0.23,SESSION874467,24.73,0.99
CUST1471,PROD2271,TXN678982,35.0,Male,High Income,Bali,0.19,0.75,2024-05-01 23:56:39,846096.45,Cash,0.33,0.43,SESSION661230,101.97,0.07
CUST1472,PROD1006,TXN134083,65.0,Other,Low Income,Medan,0.7,0.95,2020-01-06 23:17:58,409454.88,Credit Card,0.45,0.2,SESSION786902,12.49,0.98
CUST1472,PROD3863,TXN392519,65.0,Other,Low Income,Medan,0.63,0.54,2023-12-08 22:50:55,2455574.33,E-Wallet,0.45,0.08,SESSION835717,240.2,0.07
CUST1475,PROD3985,TXN204453,49.0,Female,Low Income,Bandung,0.11,0.73,2024-09-08 18:38:38,495868.47,Credit Card,0.17,0.1,SESSION496034,133.3,0.76
CUST1475,PROD3216,TXN828953,49.0,Female,Low Income,Bandung,0.11,0.68,2021-05-20 17:41:37,2740177.08,Credit Card,0.07,0.23,SESSION411762,193.65,0.32
CUST1477,PROD4445,TXN616669,29.0,Female,High Income,Surabaya,0.5,0.69,2020-06-07 12:25:22,1700420.35,Credit Card,0.99,0.2,SESSION515700,71.77,0.58
CUST1478,PROD4797,TXN241114,19.0,Male,Middle Income,Jakarta,0.75,0.81,2021-07-30 22:11:29,2596481.64,Credit Card,0.1,0.18,SESSION924997,34.98,0.94
CUST1483,PROD5016,TXN153050,24.0,Other,Middle Income,Jakarta,0.97,0.8,2020-03-09 13:23:50,1483310.06,E-Wallet,0.08,0.4,SESSION763909,271.71,0.21
CUST1483,PROD3944,TXN538654,24.0,Other,Middle Income,Jakarta,0.51,0.73,2024-06-27 09:11:44,983050.69,Credit Card,0.15,0.46,SESSION256249,246.15,0.67
CUST1484,PROD3873,TXN622574,63.0,Male,High Income,Surabaya,0.17,0.21,2021-04-07 02:38:27,1344397.31,Cash,0.82,0.33,SESSION989766,38.98,0.4
CUST1487,PROD2255,TXN305715,37.0,Male,Low Income,Jakarta,0.24,0.12,2020-10-13 02:15:46,1533881.0,E-Wallet,0.25,0.01,SESSION812777,260.62,0.86
CUST1488,PROD2253,TXN327907,26.0,Female,High Income,Jakarta,0.66,0.17,2021-11-15 01:39:16,845628.37,E-Wallet,0.11,0.45,SESSION757219,256.09,0.68
CUST1490,PROD5791,TXN800659,18.0,Male,Low Income,Bandung,0.55,0.4,2023-01-23 06:07:36,2620211.2,Cash,0.13,0.36,SESSION388034,171.13,0.43
CUST1490,PROD1332,TXN621521,18.0,Male,Low Income,Bandung,0.8,0.87,2022-04-14 04:16:13,2982670.13,Credit Card,0.6,0.15,SESSION148047,77.68,0.83
CUST1492,PROD5828,TXN610455,30.0,Male,High Income,Bandung,0.79,0.35,2023-11-29 09:34:29,2973286.99,E-Wallet,0.03,0.01,SESSION464403,296.21,0.65
CUST1494,PROD4270,TXN263607,30.0,Female,Low Income,Bandung,0.27,0.31,2020-12-16 11:12:15,1598648.48,Cash,0.0,0.47,SESSION204926,9.99,0.84
CUST1494,PROD4216,TXN282333,30.0,Female,Low Income,Bandung,0.9,0.61,2022-11-30 13:38:41,538916.86,Credit Card,0.08,0.46,SESSION197491,154.98,0.57
